2025-07-19 11:31:16 | GameAutomationBot |     INFO | initialize:47 | Configuration loaded and validated successfully
2025-07-19 11:31:16 | GameAutomationBot |     INFO | initialize:58 | Bot modules initialized successfully
2025-07-19 11:31:16 | GameAutomationBot |     INFO | run_interactive_mode:156 | Starting simplified interactive mode...
2025-07-19 11:31:18 | GameAutomationBot |     INFO | start_resource_farming:121 | 🌾 Starting resource farming automation...
2025-07-19 11:31:18 | GameAutomationBot |     INFO | start_farming:52 | 🌾 Starting resource farming sequence...
2025-07-19 11:31:18 | GameAutomationBot |    DEBUG | load_image:39 | Loaded and cached image: Assets\TopEleven\rest_icon_dark_background.png
2025-07-19 11:31:19 | GameAutomationBot |    DEBUG | find_image_on_screen:59 | Image found at coordinates: (66, 43)
2025-07-19 11:31:19 | GameAutomationBot |     INFO | start_farming:83 | ✅ Step 1: Found and clicking rest icon
2025-07-19 11:31:19 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (66, 43) using default method
2025-07-19 11:31:19 | GameAutomationBot |     INFO | start_farming:90 | ⏳ Step 1.5: Sleep for 5 seconds waiting for watch ads button to appear...
2025-07-19 11:31:24 | GameAutomationBot |     INFO | start_farming:95 | ⏳ Step 2: Waiting for watch ads button to appear...
2025-07-19 11:31:24 | GameAutomationBot |     INFO | wait_for_image:83 | Waiting for Image to be ready...
2025-07-19 11:31:24 | GameAutomationBot |    DEBUG | wait_for_image:91 | 🔍 Image at Assets\TopEleven\watch_ads_green_windowed.png ready check #1
2025-07-19 11:31:24 | GameAutomationBot |    DEBUG | load_image:39 | Loaded and cached image: Assets\TopEleven\watch_ads_green_windowed.png
2025-07-19 11:31:25 | GameAutomationBot |    DEBUG | find_image_on_screen:59 | Image found at coordinates: (3143, 294)
2025-07-19 11:31:25 | GameAutomationBot |     INFO | wait_for_image:98 | Image is ready!
2025-07-19 11:31:25 | GameAutomationBot |    DEBUG | load_image:39 | Loaded and cached image: Assets\TopEleven\watch_ads_green_windowed.png
2025-07-19 11:31:25 | GameAutomationBot |    DEBUG | find_image_on_screen:59 | Image found at coordinates: (3143, 294)
2025-07-19 11:31:25 | GameAutomationBot |     INFO | start_farming:117 | ✅ Step 2: Found and clicking watch ads button
2025-07-19 11:31:26 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (3143, 294) using default method
2025-07-19 11:31:26 | GameAutomationBot |     INFO | start_farming:125 | 😴 Step 3: Sleeping for 61 seconds...
2025-07-19 11:31:31 | GameAutomationBot |     INFO | signal_handler:207 | 📡 Received signal 2 - shutting down gracefully...
2025-07-19 11:31:31 | GameAutomationBot |     INFO | stop_farming:226 | 🛑 Stopping resource farming...
2025-07-19 11:31:31 | GameAutomationBot |     INFO | cleanup:199 | ✅ Cleanup completed
