2025-07-19 12:10:04 | GameAutomationBot |     INFO | initialize:48 | Configuration loaded and validated successfully
2025-07-19 12:35:45 | GameAutomationBot |    DEBUG | wait_for_bluestacks_ready:297 | 🔍 BlueStacks ready check #16
2025-07-19 12:35:45 | GameAutomationBot |    DEBUG | load_image:39 | Loaded and cached image: Assets/BlueStacks/bluestacks_window.png
2025-07-19 12:35:49 | GameAutomationBot |    DEBUG | wait_for_bluestacks_ready:297 | 🔍 BlueStacks ready check #17
2025-07-19 12:35:49 | GameAutomationBot |    DEBUG | load_image:39 | Loaded and cached image: Assets/BlueStacks/bluestacks_window.png
2025-07-19 12:35:52 | GameAutomationBot |  WARNING | wait_for_bluestacks_ready:310 | ⚠️ BlueStacks not ready after 60 seconds
2025-07-19 12:35:52 | GameAutomationBot |     INFO | wait_for_bluestacks_ready:311 | 🤷 Proceeding anyway - BlueStacks might be ready but not detected
2025-07-19 12:35:52 | GameAutomationBot |     INFO | _navigate_to_bluestacks_home:148 | 🔍 Step 4: Navigating to BlueStacks home...
2025-07-19 12:35:52 | GameAutomationBot |    DEBUG | load_image:39 | Loaded and cached image: Assets/BlueStacks/BlueStack_homeButton.png
2025-07-19 12:35:53 | GameAutomationBot |    DEBUG | find_image_on_screen:59 | Image found at coordinates: (770, 52)
2025-07-19 12:35:54 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (770, 52) using default method
2025-07-19 12:35:54 | GameAutomationBot |     INFO | _navigate_to_bluestacks_home:165 | ✅ Clicked BlueStacks home button
2025-07-19 12:35:56 | GameAutomationBot |     INFO | _launch_top_eleven:180 | 🔍 Step 5: Launching Top Eleven app...
2025-07-19 12:35:56 | GameAutomationBot |     INFO | _launch_top_eleven:183 | ⏳ Waiting for home screen to be ready...
2025-07-19 12:36:01 | GameAutomationBot |    DEBUG | load_image:39 | Loaded and cached image: Assets/BlueStacks/top_eleven.png
2025-07-19 12:36:01 | GameAutomationBot |    ERROR | _launch_top_eleven:205 | ❌ Top Eleven app not found on screen, point None top_eleven_image <class 'PIL.PngImagePlugin.PngImageFile'>
2025-07-19 12:36:01 | GameAutomationBot |    ERROR | launch_top_eleven:138 | ❌ Failed to launch Top Eleven
2025-07-19 12:41:38 | GameAutomationBot |     INFO | signal_handler:284 | 📡 Received signal 2 - shutting down gracefully...
2025-07-19 12:41:38 | GameAutomationBot |     INFO | stop_farming:219 | 🛑 Stopping resource farming...
2025-07-19 12:41:38 | GameAutomationBot |     INFO | cleanup:276 | ✅ Cleanup completed
