2025-07-20 17:06:02 | GameAutomationBot |     INFO | initialize:48 | Configuration loaded and validated successfully
2025-07-20 17:06:02 | GameAutomationBot |     INFO | initialize:52 | 🤖 YOLO11 model will be used: models/best.pt
2025-07-20 17:06:02 | GameAutomationBot |     INFO | _load_model:320 | ✅ YOLO11 model loaded successfully from: models\best.pt
2025-07-20 17:06:02 | GameAutomationBot |     INFO | _load_model:325 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-07-20 17:06:02 | GameAutomationBot |     INFO | __init__:30 | ✅ YOLO11 detection enabled
2025-07-20 17:06:02 | GameAutomationBot |     INFO | initialize:69 | 🔍 Detection method: YOLO11
2025-07-20 17:06:02 | GameAutomationBot |     INFO | initialize:72 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-07-20 17:06:02 | GameAutomationBot |     INFO | initialize:78 | Bot modules initialized successfully
2025-07-20 17:06:02 | GameAutomationBot |     INFO | run_interactive_mode:227 | Starting YOLO-enhanced interactive mode...
2025-07-20 17:06:21 | GameAutomationBot |     INFO | test_yolo_detection:184 | 🧪 Testing YOLO detection...
2025-07-20 17:06:23 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1276, 77) with confidence 0.80
2025-07-20 17:06:23 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found medic_pack at (1459, 77) with confidence 0.71
2025-07-20 17:06:23 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 2 objects
2025-07-20 17:06:24 | GameAutomationBot |     INFO | save_annotated_screenshot:556 | 📸 Annotated screenshot saved: logs\yolo_test.png
2025-07-20 17:35:01 | GameAutomationBot |     INFO | start_resource_farming:147 | 🌾 Starting YOLO-enhanced resource farming automation...
2025-07-20 17:35:01 | GameAutomationBot |     INFO | start_farming:64 | 🌾 Starting YOLO-enhanced resource farming sequence...
2025-07-20 17:35:01 | GameAutomationBot |     INFO | start_farming:71 | 🔍 Step 1: Looking for rest icon using YOLO...
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1276, 77) with confidence 0.82
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1091, 78) with confidence 0.80
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1641, 77) with confidence 0.07
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1419, 722) with confidence 0.02
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1043, 77) with confidence 0.02
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1271, 74) with confidence 0.02
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1225, 77) with confidence 0.02
2025-07-20 17:35:02 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1420, 336) with confidence 0.01
2025-07-20 17:35:02 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 8 objects
2025-07-20 17:35:02 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: rest_pack (confidence: 0.82)
2025-07-20 17:35:02 | GameAutomationBot |     INFO | start_farming:91 | ✅ Step 1: Found and clicking rest icon
2025-07-20 17:35:02 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (1276, 77) using default method
2025-07-20 17:35:02 | GameAutomationBot |     INFO | start_farming:98 | ⏳ Step 2: Waiting for watch ads button to appear...
2025-07-20 17:35:06 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found watch_ads_general at (1693, 980) with confidence 0.99
2025-07-20 17:35:06 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found watch_ads_general at (1762, 978) with confidence 0.46
2025-07-20 17:35:06 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 2 objects
2025-07-20 17:35:06 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: watch_ads_general (confidence: 0.99)
2025-07-20 17:35:06 | GameAutomationBot |     INFO | start_farming:107 | ✅ Step 2: Found watch ads button using class: watch_ads_general
2025-07-20 17:35:06 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (1693, 980) using default method
2025-07-20 17:35:09 | GameAutomationBot |     INFO | start_farming:119 | 😴 Step 3: Sleeping for 61 seconds...
2025-07-20 17:36:10 | GameAutomationBot |     INFO | start_farming:123 | 🔄 Step 4: Attempting to skip ads using YOLO...
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (710, 637) with confidence 0.02
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1633, 715) with confidence 0.02
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (792, 602) with confidence 0.02
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1373, 592) with confidence 0.02
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (585, 585) with confidence 0.02
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1255, 594) with confidence 0.02
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1561, 788) with confidence 0.02
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1074, 957) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1619, 599) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (944, 963) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1221, 915) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (994, 606) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (728, 742) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (545, 923) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1622, 837) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1679, 787) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (530, 755) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1537, 580) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1405, 747) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (842, 924) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1618, 968) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1535, 961) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (907, 763) with confidence 0.01
2025-07-20 17:36:10 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found skip_ad at (1022, 832) with confidence 0.01
