2025-07-22 23:30:46 | GameAutomationBot |     INFO | initialize:48 | Configuration loaded and validated successfully
2025-07-22 23:30:46 | GameAutomationBot |     INFO | initialize:52 | 🤖 YOLO11 model will be used: models/best.pt
2025-07-22 23:30:46 | GameAutomationBot |     INFO | _load_model:320 | ✅ YOLO11 model loaded successfully from: models\best.pt
2025-07-22 23:30:46 | GameAutomationBot |     INFO | _load_model:325 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-07-22 23:30:46 | GameAutomationBot |     INFO | __init__:30 | ✅ YOLO11 detection enabled
2025-07-22 23:30:46 | GameAutomationBot |     INFO | initialize:69 | 🔍 Detection method: YOLO11
2025-07-22 23:30:46 | GameAutomationBot |     INFO | initialize:72 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-07-22 23:30:46 | GameAutomationBot |     INFO | initialize:78 | Bot modules initialized successfully
2025-07-22 23:30:46 | GameAutomationBot |     INFO | run_interactive_mode:227 | Starting YOLO-enhanced interactive mode...
2025-07-22 23:30:48 | GameAutomationBot |     INFO | launch_top_eleven:117 | 🚀 Launching Top Eleven on BlueStacks...
2025-07-22 23:30:48 | GameAutomationBot |     INFO | optimize_for_bluestacks:121 | Applied BlueStacks optimizations
2025-07-22 23:30:48 | GameAutomationBot |     INFO | _open_windows_search:66 | 🔍 Step 1: Opening Windows search...
2025-07-22 23:30:50 | GameAutomationBot |     INFO | _open_windows_search:77 | ✅ Windows search opened
2025-07-22 23:30:50 | GameAutomationBot |     INFO | _launch_bluestacks:86 | 🔍 Step 2: Launching BlueStacks...
2025-07-22 23:30:50 | GameAutomationBot |    DEBUG | key_boardtype:90 | Typing characters: ('t', 'o', 'p', ' ', 'e', 'l', 'e', 'v', 'e', 'n')
2025-07-22 23:30:52 | GameAutomationBot |     INFO | key_boardtype:115 | ✅ Successfully typed 10 character(s)/string(s)
2025-07-22 23:30:54 | GameAutomationBot |    DEBUG | key_boardtype:90 | Typing characters: ('enter',)
2025-07-22 23:30:54 | GameAutomationBot |     INFO | key_boardtype:115 | ✅ Successfully typed 1 character(s)/string(s)
2025-07-22 23:30:54 | GameAutomationBot |     INFO | _launch_bluestacks:98 | ✅ BlueStacks launch initiated
2025-07-22 23:30:54 | GameAutomationBot |     INFO | _wait_for_bluestacks_ready:108 | ⏳ Step 3: Waiting for BlueStacks to be ready...
