2025-08-06 10:33:56 | GameAutomationBot |     INFO | initialize:48 | Configuration loaded and validated successfully
2025-08-06 10:33:56 | GameAutomationBot |     INFO | initialize:52 | 🤖 YOLO11 model will be used: models/best.pt
2025-08-06 10:33:57 | GameAutomationBot |     INFO | _load_model:320 | ✅ YOLO11 model loaded successfully from: models\best.pt
2025-08-06 10:33:57 | GameAutomationBot |     INFO | _load_model:325 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-08-06 10:33:57 | GameAutomationBot |     INFO | __init__:31 | ✅ YOLO11 detection enabled
2025-08-06 10:33:57 | GameAutomationBot |     INFO | initialize:69 | 🔍 Detection method: Traditional Image Matching
2025-08-06 10:33:57 | GameAutomationBot |     INFO | initialize:78 | Bot modules initialized successfully
2025-08-06 10:33:57 | GameAutomationBot |     INFO | run_interactive_mode:248 | Starting YOLO-enhanced interactive mode...
2025-08-06 10:34:03 | GameAutomationBot |     INFO | launch_top_eleven:117 | 🚀 Launching Top Eleven on BlueStacks...
2025-08-06 10:34:03 | GameAutomationBot |     INFO | optimize_for_bluestacks:122 | Applied BlueStacks optimizations
2025-08-06 10:34:03 | GameAutomationBot |     INFO | _open_windows_search:67 | 🔍 Step 1: Opening Windows search...
2025-08-06 10:34:03 | GameAutomationBot |    ERROR | launch_top_eleven:138 | ❌ Failed to launch Top Eleven
2025-08-06 10:34:12 | GameAutomationBot |     INFO | launch_top_eleven:117 | 🚀 Launching Top Eleven on BlueStacks...
2025-08-06 10:34:12 | GameAutomationBot |     INFO | optimize_for_bluestacks:122 | Applied BlueStacks optimizations
2025-08-06 10:34:12 | GameAutomationBot |     INFO | _open_windows_search:67 | 🔍 Step 1: Opening Windows search...
2025-08-06 10:34:12 | GameAutomationBot |    ERROR | launch_top_eleven:138 | ❌ Failed to launch Top Eleven
2025-08-06 10:34:26 | GameAutomationBot |     INFO | take_debug_screenshot:189 | 📸 Taking debug screenshot...
2025-08-06 10:34:27 | GameAutomationBot |    ERROR | take_debug_screenshot:196 | Failed to take debug screenshot: 'BotConfig' object has no attribute 'screenshot_dir'
2025-08-06 10:39:04 | GameAutomationBot |     INFO | launch_top_eleven:117 | 🚀 Launching Top Eleven on BlueStacks...
2025-08-06 10:39:04 | GameAutomationBot |     INFO | optimize_for_bluestacks:122 | Applied BlueStacks optimizations
2025-08-06 10:39:04 | GameAutomationBot |     INFO | _open_windows_search:67 | 🔍 Step 1: Opening Windows search...
2025-08-06 10:39:04 | GameAutomationBot |    ERROR | launch_top_eleven:138 | ❌ Failed to launch Top Eleven
2025-08-06 10:39:08 | GameAutomationBot |     INFO | launch_top_eleven:117 | 🚀 Launching Top Eleven on BlueStacks...
2025-08-06 10:39:08 | GameAutomationBot |     INFO | optimize_for_bluestacks:122 | Applied BlueStacks optimizations
2025-08-06 10:39:08 | GameAutomationBot |     INFO | _open_windows_search:67 | 🔍 Step 1: Opening Windows search...
2025-08-06 10:39:08 | GameAutomationBot |    ERROR | launch_top_eleven:138 | ❌ Failed to launch Top Eleven
2025-08-06 10:39:10 | GameAutomationBot |     INFO | launch_top_eleven:117 | 🚀 Launching Top Eleven on BlueStacks...
2025-08-06 10:39:10 | GameAutomationBot |     INFO | optimize_for_bluestacks:122 | Applied BlueStacks optimizations
2025-08-06 10:39:10 | GameAutomationBot |     INFO | _open_windows_search:67 | 🔍 Step 1: Opening Windows search...
2025-08-06 10:39:10 | GameAutomationBot |    ERROR | launch_top_eleven:138 | ❌ Failed to launch Top Eleven
2025-08-06 10:40:23 | GameAutomationBot |     INFO | signal_handler:307 | 📡 Received signal 2 - shutting down gracefully...
2025-08-06 10:40:23 | GameAutomationBot |     INFO | stop_farming:257 | 🛑 Stopping resource farming...
2025-08-06 10:40:23 | GameAutomationBot |     INFO | cleanup:299 | ✅ Cleanup completed
